[22/Jun/2025:20:18:21 +0000] - 200 200 - GET https campusvirtual2.com "/admin/index.php?lang=pt_br" [Client 162.158.126.71] [Length 6601] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "https://campusvirtual2.com/install.php"
[22/Jun/2025:20:18:34 +0000] - 200 200 - GET https campusvirtual2.com "/admin/index.php?cache=0&lang=pt_br&agreelicense=1" [Client 162.158.126.71] [Length 7784] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:20:30:00 +0000] - 200 200 - GET https campusvirtual2.com "/admin/index.php?cache=0&lang=pt_br&agreelicense=1" [Client 162.158.126.70] [Length 7744] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:20:30:26 +0000] - 200 200 - GET https campusvirtual2.com "/admin/index.php?cache=0&lang=pt_br&agreelicense=1" [Client 162.158.126.70] [Length 7743] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:20:30:43 +0000] - 303 303 - GET http campusvirtual2.com "/" [Client 162.158.126.85] [Length 1505] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:20:30:44 +0000] - 200 200 - GET http campusvirtual2.com "/admin/index.php" [Client 162.158.126.85] [Length 6173] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
[22/Jun/2025:20:30:44 +0000] - 200 200 - GET http campusvirtual2.com "/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css" [Client 162.158.127.157] [Length 1031] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
[22/Jun/2025:20:30:44 +0000] - 200 200 - GET http campusvirtual2.com "/lib/javascript.php?rev=-1&jsfile=%2Flib%2Frequirejs%2Frequire.min.js" [Client 162.158.126.254] [Length 6577] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
[22/Jun/2025:20:30:44 +0000] - 200 200 - GET http campusvirtual2.com "/lib/javascript.php?rev=-1&jsfile=%2Flib%2Fjavascript-static.js" [Client 162.158.126.104] [Length 12160] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
[22/Jun/2025:20:30:44 +0000] - 200 200 - GET http campusvirtual2.com "/lib/javascript.php?rev=-1&jsfile=%2Flib%2Fpolyfills%2Fpolyfill.js" [Client 162.158.126.230] [Length 64889] [Gzip -] [Sent-to 157.180.119.231] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "http://campusvirtual2.com/admin/index.php"
